instance_id,X,Y,Z
0,-0.5670155279785564,0.698681428492239,4.438908634047952
1,-0.3833030159867921,0.21260307203697157,4.112091004903339
2,-0.9134851736739072,1.9280946812778028,9.205551765545032
3,-0.9125189375251741,2.403331421083784,11.262570078491526
8,0.5118889732309064,1.3565488143351085,47.62285980513226
9,-0.7868723838095993,1.6406572282441914,38.94546263739783
15,-2.5146306572377712,-1.903363214973141,1.746791667589066
16,-0.8464150576393545,-3.2339261985479566,0.6314762130717442
17,-1.0615818027139423,-3.2172713419911587,0.8012309829833896
