instance_id,frame,image_name,x,y
0,5941,img_05941.jpg,569.4951782226562,1088.91064453125
0,5943,img_05943.jpg,377.18109130859375,1083.52099609375
0,5944,img_05944.jpg,276.7527770996094,1079.6754150390625
0,5946,img_05946.jpg,59.02229690551758,1074.0821533203125
1,5853,img_05853.jpg,2161.830078125,564.7802124023438
1,5854,img_05854.jpg,2165.5537109375,512.099365234375
1,5856,img_05856.jpg,2165.57666015625,406.1201171875
1,5857,img_05857.jpg,2163.00732421875,346.475341796875
1,5859,img_05859.jpg,2160.1220703125,237.55453491210938
1,5860,img_05860.jpg,2157.09912109375,183.03392028808594
1,5862,img_05862.jpg,2165.73291015625,84.06342315673828
1,5863,img_05863.jpg,2176.830810546875,59.913448333740234
2,6096,img_06096.jpg,3785.83544921875,1061.4990234375
2,6097,img_06097.jpg,3774.88427734375,1056.4417724609375
2,6099,img_06099.jpg,3721.626708984375,1046.818603515625
2,6100,img_06100.jpg,3702.18798828125,1053.813232421875
2,6102,img_06102.jpg,3655.96728515625,1059.4268798828125
2,6103,img_06103.jpg,3628.71337890625,1061.3515625
2,6105,img_06105.jpg,3579.853271484375,1064.840576171875
2,6106,img_06106.jpg,3555.09326171875,1065.39501953125
2,6108,img_06108.jpg,3499.02392578125,1064.5345458984375
2,6109,img_06109.jpg,3474.884765625,1063.7890625
2,6111,img_06111.jpg,3418.086181640625,1059.2984619140625
2,6112,img_06112.jpg,3386.93310546875,1057.7396240234375
2,6114,img_06114.jpg,3325.390869140625,1053.264892578125
2,6115,img_06115.jpg,3291.081298828125,1051.5069580078125
2,6117,img_06117.jpg,3221.751708984375,1051.021240234375
2,6118,img_06118.jpg,3183.1044921875,1049.566650390625
2,6120,img_06120.jpg,3103.0068359375,1048.245361328125
2,6121,img_06121.jpg,3065.0068359375,1051.4591064453125
2,6123,img_06123.jpg,2984.37841796875,1052.58203125
2,6124,img_06124.jpg,2941.0205078125,1052.87060546875
2,6126,img_06126.jpg,2856.504150390625,1051.100341796875
2,6127,img_06127.jpg,2814.0400390625,1053.227294921875
2,6129,img_06129.jpg,2726.503662109375,1054.197021484375
2,6130,img_06130.jpg,2687.224853515625,1051.741943359375
2,6132,img_06132.jpg,2599.89501953125,1047.552734375
2,6133,img_06133.jpg,2555.4794921875,1045.782470703125
2,6135,img_06135.jpg,2466.931396484375,1044.36279296875
2,6136,img_06136.jpg,2421.9150390625,1043.53125
2,6138,img_06138.jpg,2333.4638671875,1041.6024169921875
2,6139,img_06139.jpg,2287.3984375,1038.776123046875
2,6141,img_06141.jpg,2196.6884765625,1035.974853515625
2,6142,img_06142.jpg,2151.56591796875,1036.375244140625
2,6144,img_06144.jpg,2058.0185546875,1035.912353515625
2,6145,img_06145.jpg,2014.7420654296875,1034.872314453125
2,6147,img_06147.jpg,1923.423583984375,1027.47705078125
2,6148,img_06148.jpg,1877.5244140625,1026.406005859375
2,6150,img_06150.jpg,1788.24951171875,1028.205078125
2,6151,img_06151.jpg,1743.904541015625,1030.9356689453125
2,6153,img_06153.jpg,1652.88134765625,1046.7283935546875
2,6154,img_06154.jpg,1601.7041015625,1056.05810546875
2,6156,img_06156.jpg,1518.7264404296875,1082.0787353515625
2,6157,img_06157.jpg,1477.8267822265625,1088.586669921875
2,6159,img_06159.jpg,1397.9019775390625,1078.038818359375
2,6160,img_06160.jpg,1363.6761474609375,1075.34326171875
2,6162,img_06162.jpg,1289.296142578125,1065.0399169921875
2,6163,img_06163.jpg,1253.732177734375,1058.3856201171875
2,6165,img_06165.jpg,1193.3428955078125,1069.292724609375
2,6166,img_06166.jpg,1164.530029296875,1071.88916015625
2,6168,img_06168.jpg,1110.680419921875,1075.378662109375
2,6169,img_06169.jpg,1089.787841796875,1075.682861328125
2,6171,img_06171.jpg,1044.142822265625,1074.382568359375
2,6172,img_06172.jpg,1017.914794921875,1076.9462890625
2,6174,img_06174.jpg,983.2491455078125,1078.116455078125
2,6175,img_06175.jpg,962.8138427734375,1073.3963623046875
2,6177,img_06177.jpg,936.560546875,1073.9661865234375
2,6178,img_06178.jpg,917.5367431640625,1071.8380126953125
2,6180,img_06180.jpg,899.6788330078125,1074.015869140625
2,6181,img_06181.jpg,889.5552978515625,1067.02099609375
2,6183,img_06183.jpg,869.7310180664062,1065.09619140625
2,6184,img_06184.jpg,865.6553955078125,1064.272705078125
2,6186,img_06186.jpg,858.7084350585938,1063.5469970703125
2,6187,img_06187.jpg,857.8048095703125,1063.701171875
2,6189,img_06189.jpg,854.346435546875,1065.416259765625
2,6190,img_06190.jpg,855.5086669921875,1072.92431640625
2,6192,img_06192.jpg,854.2222900390625,1073.57568359375
2,6193,img_06193.jpg,854.067138671875,1073.6214599609375
2,6195,img_06195.jpg,854.88818359375,1072.3184814453125
2,6196,img_06196.jpg,855.8780517578125,1071.4219970703125
2,6198,img_06198.jpg,858.39892578125,1063.3927001953125
2,6199,img_06199.jpg,860.44091796875,1062.73583984375
2,6201,img_06201.jpg,867.154541015625,1062.02978515625
2,6202,img_06202.jpg,871.114013671875,1061.705078125
2,6204,img_06204.jpg,880.0325927734375,1060.686767578125
2,6205,img_06205.jpg,882.7417602539062,1060.3685302734375
2,6207,img_06207.jpg,890.682861328125,1057.476318359375
2,6208,img_06208.jpg,894.8062133789062,1056.6983642578125
2,6210,img_06210.jpg,903.4136962890625,1053.3529052734375
2,6211,img_06211.jpg,909.425048828125,1048.74072265625
2,6213,img_06213.jpg,917.3984375,1045.365966796875
2,6214,img_06214.jpg,920.29541015625,1044.272705078125
2,6216,img_06216.jpg,933.121337890625,1043.5198974609375
2,6217,img_06217.jpg,940.57470703125,1043.449462890625
2,6219,img_06219.jpg,947.6907348632812,1040.077392578125
2,6220,img_06220.jpg,951.9065551757812,1039.9326171875
2,6222,img_06222.jpg,958.3450927734375,1036.9656982421875
2,6223,img_06223.jpg,959.2215576171875,1031.751953125
2,6225,img_06225.jpg,965.11962890625,1033.3851318359375
2,6226,img_06226.jpg,966.840087890625,1035.51025390625
2,6228,img_06228.jpg,971.8653564453125,1036.5015869140625
2,6229,img_06229.jpg,977.3589477539062,1036.9365234375
2,6231,img_06231.jpg,983.4193115234375,1036.5272216796875
2,6232,img_06232.jpg,987.576416015625,1037.061767578125
2,6234,img_06234.jpg,994.889404296875,1038.111083984375
2,6235,img_06235.jpg,996.8871459960938,1037.00146484375
2,6237,img_06237.jpg,1000.8460693359375,1036.780029296875
2,6238,img_06238.jpg,1005.02001953125,1031.6259765625
2,6240,img_06240.jpg,1041.749755859375,1039.4547119140625
2,6241,img_06241.jpg,1060.999755859375,1036.232177734375
2,6243,img_06243.jpg,1112.112060546875,1039.981201171875
2,6244,img_06244.jpg,1132.7760009765625,1043.68994140625
2,6246,img_06246.jpg,1158.311279296875,1046.5291748046875
2,6247,img_06247.jpg,1162.4345703125,1048.460205078125
2,6249,img_06249.jpg,1171.8624267578125,1052.5057373046875
2,6250,img_06250.jpg,1178.0252685546875,1055.098388671875
2,6252,img_06252.jpg,1184.8612060546875,1058.564697265625
2,6253,img_06253.jpg,1190.5921630859375,1059.141357421875
2,6255,img_06255.jpg,1204.3111572265625,1054.6656494140625
2,6256,img_06256.jpg,1213.6953125,1056.0859375
2,6258,img_06258.jpg,1238.2176513671875,1057.66455078125
2,6259,img_06259.jpg,1256.98291015625,1054.07568359375
2,6261,img_06261.jpg,1311.45751953125,1051.135986328125
2,6262,img_06262.jpg,1339.955078125,1050.640869140625
2,6264,img_06264.jpg,1386.9180908203125,1039.878662109375
2,6265,img_06265.jpg,1399.065673828125,1028.470703125
2,6267,img_06267.jpg,1417.0361328125,1010.2696533203125
2,6268,img_06268.jpg,1422.5489501953125,1004.690673828125
2,6270,img_06270.jpg,1437.18115234375,992.3271484375
2,6271,img_06271.jpg,1443.5699462890625,982.2723388671875
2,6273,img_06273.jpg,1477.746337890625,981.82373046875
2,6274,img_06274.jpg,1490.8204345703125,972.0426635742188
2,6276,img_06276.jpg,1524.9188232421875,973.7901611328125
2,6277,img_06277.jpg,1534.6485595703125,966.5465087890625
2,6279,img_06279.jpg,1554.7998046875,965.4039916992188
2,6280,img_06280.jpg,1561.2843017578125,965.3704833984375
2,6282,img_06282.jpg,1572.38525390625,968.6943969726562
2,6283,img_06283.jpg,1581.0908203125,966.724609375
2,6285,img_06285.jpg,1624.931640625,970.6627807617188
2,6286,img_06286.jpg,1658.787353515625,978.4208984375
2,6288,img_06288.jpg,1730.25341796875,973.6202392578125
2,6289,img_06289.jpg,1764.639892578125,981.1219482421875
2,6291,img_06291.jpg,1808.365966796875,983.685302734375
2,6292,img_06292.jpg,1816.2705078125,983.1226806640625
2,6294,img_06294.jpg,1830.335205078125,981.906982421875
2,6295,img_06295.jpg,1843.168701171875,986.1795654296875
2,6297,img_06297.jpg,1883.0361328125,987.662109375
2,6298,img_06298.jpg,1907.8612060546875,991.291748046875
2,6300,img_06300.jpg,1930.4718017578125,990.5360107421875
2,6301,img_06301.jpg,1943.472412109375,991.548583984375
2,6303,img_06303.jpg,1951.53564453125,993.2382202148438
2,6304,img_06304.jpg,1954.22509765625,994.546875
2,6306,img_06306.jpg,1963.4072265625,995.1142578125
2,6307,img_06307.jpg,1966.691162109375,994.308349609375
2,6309,img_06309.jpg,1973.126708984375,989.1007690429688
2,6310,img_06310.jpg,1986.97900390625,989.503173828125
2,6312,img_06312.jpg,2034.0048828125,987.529541015625
2,6313,img_06313.jpg,2058.06982421875,988.9715576171875
2,6315,img_06315.jpg,2081.908203125,983.1353759765625
2,6316,img_06316.jpg,2089.789306640625,976.3568115234375
2,6318,img_06318.jpg,2097.251220703125,973.9365234375
2,6319,img_06319.jpg,2093.75,971.6200561523438
2,6321,img_06321.jpg,2088.02880859375,964.168212890625
2,6322,img_06322.jpg,2083.16357421875,963.2221069335938
2,6324,img_06324.jpg,2070.447509765625,963.9642333984375
2,6325,img_06325.jpg,2066.2158203125,964.293701171875
2,6327,img_06327.jpg,2056.551025390625,967.9722900390625
2,6328,img_06328.jpg,2049.32958984375,965.6255493164062
2,6330,img_06330.jpg,2023.9990234375,961.515380859375
2,6331,img_06331.jpg,2006.1177978515625,963.892822265625
3,6106,img_06106.jpg,3763.55517578125,1094.9560546875
3,6108,img_06108.jpg,3708.914794921875,1093.9364013671875
3,6109,img_06109.jpg,3682.66064453125,1089.3154296875
3,6111,img_06111.jpg,3629.095703125,1086.7733154296875
3,6112,img_06112.jpg,3599.0205078125,1088.832763671875
3,6114,img_06114.jpg,3537.753662109375,1083.190185546875
3,6115,img_06115.jpg,3508.248046875,1086.0147705078125
3,6117,img_06117.jpg,3440.920166015625,1081.2646484375
3,6118,img_06118.jpg,3405.277587890625,1084.022705078125
3,6120,img_06120.jpg,3331.58935546875,1082.8741455078125
3,6121,img_06121.jpg,3295.673583984375,1082.0450439453125
3,6123,img_06123.jpg,3218.49267578125,1087.6829833984375
3,6124,img_06124.jpg,3177.76318359375,1086.5264892578125
3,6126,img_06126.jpg,3101.55810546875,1084.5780029296875
3,6127,img_06127.jpg,3060.0283203125,1084.7623291015625
3,6129,img_06129.jpg,2978.997802734375,1087.0494384765625
3,6130,img_06130.jpg,2935.828125,1084.9473876953125
3,6132,img_06132.jpg,2853.40673828125,1081.87109375
3,6133,img_06133.jpg,2813.776611328125,1077.57763671875
3,6135,img_06135.jpg,2730.4375,1077.6070556640625
3,6136,img_06136.jpg,2688.38232421875,1076.423828125
3,6138,img_06138.jpg,2604.560546875,1073.1451416015625
3,6139,img_06139.jpg,2566.5576171875,1069.68994140625
3,6141,img_06141.jpg,2479.7998046875,1064.363037109375
3,6142,img_06142.jpg,2436.56884765625,1067.19921875
3,6144,img_06144.jpg,2351.244140625,1067.9822998046875
3,6145,img_06145.jpg,2309.644287109375,1066.82470703125
3,6147,img_06147.jpg,2228.013671875,1063.9056396484375
3,6148,img_06148.jpg,2186.228515625,1058.0673828125
3,6150,img_06150.jpg,2099.944580078125,1063.03857421875
3,6151,img_06151.jpg,2060.544677734375,1068.25732421875
3,6153,img_06153.jpg,1976.535400390625,1082.177001953125
3,6154,img_06154.jpg,1933.0111083984375,1091.7410888671875
3,6156,img_06156.jpg,1856.0357666015625,1113.864013671875
3,6157,img_06157.jpg,1818.2647705078125,1123.9659423828125
3,6159,img_06159.jpg,1745.507080078125,1110.1641845703125
3,6160,img_06160.jpg,1712.4393310546875,1104.6998291015625
3,6162,img_06162.jpg,1646.75634765625,1098.5941162109375
3,6163,img_06163.jpg,1619.402099609375,1096.7579345703125
3,6165,img_06165.jpg,1562.244873046875,1099.6787109375
3,6166,img_06166.jpg,1532.3209228515625,1105.7376708984375
3,6168,img_06168.jpg,1482.869384765625,1111.1690673828125
3,6169,img_06169.jpg,1461.710693359375,1108.44287109375
3,6171,img_06171.jpg,1421.37353515625,1108.980224609375
3,6172,img_06172.jpg,1398.513916015625,1108.988037109375
3,6174,img_06174.jpg,1368.921875,1106.4661865234375
3,6175,img_06175.jpg,1347.6690673828125,1109.170654296875
3,6177,img_06177.jpg,1321.9102783203125,1105.939697265625
3,6178,img_06178.jpg,1306.002197265625,1102.0909423828125
3,6180,img_06180.jpg,1288.82861328125,1106.01708984375
3,6181,img_06181.jpg,1281.7447509765625,1102.3662109375
3,6183,img_06183.jpg,1264.8309326171875,1098.1138916015625
3,6184,img_06184.jpg,1260.748291015625,1099.7076416015625
3,6186,img_06186.jpg,1256.7257080078125,1100.134521484375
3,6187,img_06187.jpg,1254.9715576171875,1099.9381103515625
3,6189,img_06189.jpg,1251.612548828125,1101.316162109375
3,6190,img_06190.jpg,1251.3140869140625,1103.19189453125
3,6192,img_06192.jpg,1249.5089111328125,1105.261474609375
3,6193,img_06193.jpg,1249.71630859375,1105.119873046875
3,6195,img_06195.jpg,1250.7857666015625,1102.476806640625
3,6196,img_06196.jpg,1251.09814453125,1101.6361083984375
3,6198,img_06198.jpg,1255.611572265625,1099.734619140625
3,6199,img_06199.jpg,1255.8067626953125,1098.482666015625
3,6201,img_06201.jpg,1261.431640625,1094.9136962890625
3,6202,img_06202.jpg,1266.426513671875,1093.091552734375
3,6204,img_06204.jpg,1278.8013916015625,1096.1171875
3,6205,img_06205.jpg,1280.638427734375,1095.20849609375
3,6207,img_06207.jpg,1289.017333984375,1094.73095703125
3,6208,img_06208.jpg,1292.41943359375,1090.7852783203125
3,6210,img_06210.jpg,1301.7481689453125,1087.3507080078125
3,6211,img_06211.jpg,1304.3427734375,1084.521728515625
3,6213,img_06213.jpg,1312.6502685546875,1080.3260498046875
3,6214,img_06214.jpg,1319.535888671875,1078.358642578125
3,6216,img_06216.jpg,1328.284423828125,1079.1036376953125
3,6217,img_06217.jpg,1331.9210205078125,1079.4862060546875
3,6219,img_06219.jpg,1337.852294921875,1076.366943359375
3,6220,img_06220.jpg,1341.890869140625,1075.4388427734375
3,6222,img_06222.jpg,1348.8369140625,1071.94873046875
3,6223,img_06223.jpg,1351.3031005859375,1070.646484375
3,6225,img_06225.jpg,1356.48681640625,1072.0787353515625
3,6226,img_06226.jpg,1358.878662109375,1074.628173828125
3,6228,img_06228.jpg,1363.823486328125,1072.5589599609375
3,6229,img_06229.jpg,1368.704345703125,1073.48095703125
3,6231,img_06231.jpg,1373.862060546875,1069.753173828125
3,6232,img_06232.jpg,1375.4744873046875,1068.56591796875
3,6234,img_06234.jpg,1381.741455078125,1071.05908203125
3,6235,img_06235.jpg,1384.2374267578125,1071.4554443359375
3,6237,img_06237.jpg,1387.396484375,1070.09326171875
3,6238,img_06238.jpg,1395.072998046875,1070.91064453125
3,6240,img_06240.jpg,1430.2647705078125,1076.111328125
3,6241,img_06241.jpg,1451.73193359375,1076.4581298828125
3,6243,img_06243.jpg,1501.99853515625,1078.46728515625
3,6244,img_06244.jpg,1523.6463623046875,1081.301025390625
3,6246,img_06246.jpg,1545.8690185546875,1082.745361328125
3,6247,img_06247.jpg,1553.2364501953125,1083.02978515625
3,6249,img_06249.jpg,1564.30615234375,1087.5771484375
3,6250,img_06250.jpg,1568.5184326171875,1090.514892578125
3,6252,img_06252.jpg,1575.1029052734375,1093.42431640625
3,6253,img_06253.jpg,1578.7994384765625,1092.1556396484375
3,6255,img_06255.jpg,1590.377197265625,1091.152099609375
3,6256,img_06256.jpg,1601.14794921875,1091.2161865234375
3,6258,img_06258.jpg,1626.4193115234375,1091.307373046875
3,6259,img_06259.jpg,1644.09375,1089.8951416015625
3,6261,img_06261.jpg,1699.836181640625,1086.0706787109375
3,6262,img_06262.jpg,1725.53125,1087.16015625
3,6264,img_06264.jpg,1768.629150390625,1077.657470703125
3,6265,img_06265.jpg,1780.244140625,1063.2412109375
3,6267,img_06267.jpg,1799.4898681640625,1045.766845703125
3,6268,img_06268.jpg,1809.234619140625,1041.746826171875
3,6270,img_06270.jpg,1817.791259765625,1031.4884033203125
3,6271,img_06271.jpg,1826.685546875,1027.2005615234375
3,6273,img_06273.jpg,1857.5767822265625,1015.84765625
3,6274,img_06274.jpg,1870.2198486328125,1013.7459716796875
3,6276,img_06276.jpg,1905.8880615234375,1007.0106811523438
3,6277,img_06277.jpg,1913.691650390625,1007.8695068359375
3,6279,img_06279.jpg,1933.2685546875,1005.0859375
3,6280,img_06280.jpg,1936.4483642578125,1000.6273193359375
3,6282,img_06282.jpg,1952.685302734375,1004.9100952148438
3,6283,img_06283.jpg,1961.052001953125,1005.169921875
3,6285,img_06285.jpg,2005.1920166015625,1008.14404296875
3,6286,img_06286.jpg,2033.6171875,1009.2324829101562
3,6288,img_06288.jpg,2108.97705078125,1014.6334228515625
3,6289,img_06289.jpg,2143.041748046875,1014.0247192382812
3,6291,img_06291.jpg,2183.56982421875,1013.7379150390625
3,6292,img_06292.jpg,2193.39892578125,1016.054443359375
3,6294,img_06294.jpg,2209.083984375,1024.91845703125
3,6295,img_06295.jpg,2219.673583984375,1025.1739501953125
3,6297,img_06297.jpg,2262.17333984375,1030.42724609375
3,6298,img_06298.jpg,2285.2841796875,1027.6773681640625
3,6300,img_06300.jpg,2309.73583984375,1033.141845703125
3,6301,img_06301.jpg,2316.562744140625,1031.255615234375
3,6303,img_06303.jpg,2330.92919921875,1027.967529296875
3,6304,img_06304.jpg,2335.078125,1031.2174072265625
3,6306,img_06306.jpg,2340.5126953125,1034.41455078125
3,6307,img_06307.jpg,2344.09765625,1034.8958740234375
3,6309,img_06309.jpg,2350.747802734375,1032.4091796875
3,6310,img_06310.jpg,2359.49755859375,1031.96630859375
3,6312,img_06312.jpg,2406.562255859375,1029.44580078125
3,6313,img_06313.jpg,2431.36279296875,1023.1532592773438
3,6315,img_06315.jpg,2453.205322265625,1022.6041259765625
3,6316,img_06316.jpg,2460.6982421875,1017.595703125
3,6318,img_06318.jpg,2463.552978515625,1006.9156494140625
3,6319,img_06319.jpg,2462.726318359375,1005.8299560546875
3,6321,img_06321.jpg,2460.326171875,1003.7200927734375
3,6322,img_06322.jpg,2453.5048828125,1001.64990234375
3,6324,img_06324.jpg,2443.384765625,1004.8367919921875
3,6325,img_06325.jpg,2440.377685546875,1006.7034301757812
3,6327,img_06327.jpg,2433.599609375,1003.3001708984375
3,6328,img_06328.jpg,2427.375,1001.8060302734375
3,6330,img_06330.jpg,2400.933349609375,1000.888916015625
3,6331,img_06331.jpg,2387.075439453125,1001.0406494140625
2,6807,img_06807.jpg,1629.426025390625,1256.0556640625
2,6808,img_06808.jpg,1639.18115234375,1256.246826171875
2,6810,img_06810.jpg,1662.9716796875,1253.81787109375
2,6811,img_06811.jpg,1676.2613525390625,1257.1878662109375
2,6813,img_06813.jpg,1696.801513671875,1290.285888671875
2,6814,img_06814.jpg,1704.09326171875,1301.76318359375
2,6816,img_06816.jpg,1722.027587890625,1368.89697265625
2,6817,img_06817.jpg,1729.7625732421875,1412.889892578125
2,6819,img_06819.jpg,1744.0947265625,1521.127197265625
2,6820,img_06820.jpg,1751.21875,1580.41357421875
2,6822,img_06822.jpg,1764.65283203125,1725.550537109375
2,6823,img_06823.jpg,1767.420654296875,1801.52197265625
2,6825,img_06825.jpg,1770.761474609375,1955.663330078125
2,6826,img_06826.jpg,1775.63916015625,2037.1248779296875
3,6807,img_06807.jpg,2311.996826171875,1289.4600830078125
3,6808,img_06808.jpg,2322.08447265625,1286.230712890625
3,6810,img_06810.jpg,2342.13232421875,1286.1455078125
3,6811,img_06811.jpg,2341.862060546875,1297.569580078125
3,6813,img_06813.jpg,2375.5478515625,1319.6295166015625
3,6814,img_06814.jpg,2382.531494140625,1333.380126953125
3,6816,img_06816.jpg,2394.646484375,1400.9539794921875
3,6817,img_06817.jpg,2399.8369140625,1438.4385986328125
3,6819,img_06819.jpg,2416.70703125,1546.113037109375
3,6820,img_06820.jpg,2423.6533203125,1604.905029296875
3,6822,img_06822.jpg,2428.22900390625,1739.900390625
3,6823,img_06823.jpg,2436.745849609375,1807.40771484375
3,6825,img_06825.jpg,2438.15673828125,1957.3701171875
3,6826,img_06826.jpg,2444.80859375,2036.226318359375
6,6937,img_06937.jpg,2170.208984375,453.4823913574219
7,6945,img_06945.jpg,1513.990966796875,700.0335693359375
8,7257,img_07257.jpg,2872.13037109375,51.838199615478516
8,7258,img_07258.jpg,2863.767578125,82.38402557373047
8,7260,img_07260.jpg,2859.173828125,154.6930389404297
8,7261,img_07261.jpg,2856.546630859375,188.50933837890625
8,7263,img_07263.jpg,2855.415771484375,248.0251922607422
8,7264,img_07264.jpg,2853.285888671875,278.43646240234375
8,7266,img_07266.jpg,2848.57373046875,328.43231201171875
8,7267,img_07267.jpg,2848.48828125,355.37298583984375
8,7269,img_07269.jpg,2842.05322265625,409.2203369140625
8,7270,img_07270.jpg,2838.432373046875,432.590576171875
8,7272,img_07272.jpg,2835.58740234375,478.91180419921875
8,7273,img_07273.jpg,2837.2802734375,500.16595458984375
8,7275,img_07275.jpg,2831.9521484375,534.2646484375
8,7276,img_07276.jpg,2838.1650390625,554.1799926757812
8,7278,img_07278.jpg,2829.8642578125,579.5678100585938
8,7279,img_07279.jpg,2835.338134765625,597.2518310546875
8,7281,img_07281.jpg,2827.5244140625,624.815673828125
8,7282,img_07282.jpg,2835.906982421875,642.991455078125
8,7284,img_07284.jpg,2836.127197265625,674.1094970703125
8,7285,img_07285.jpg,2839.83154296875,690.6260986328125
8,7287,img_07287.jpg,2843.7109375,708.3760986328125
8,7288,img_07288.jpg,2843.304931640625,711.93603515625
8,7290,img_07290.jpg,2840.519287109375,716.216064453125
8,7291,img_07291.jpg,2838.995849609375,717.710205078125
8,7293,img_07293.jpg,2828.603515625,718.1292114257812
8,7294,img_07294.jpg,2827.2177734375,719.6964111328125
8,7296,img_07296.jpg,2824.218505859375,722.5391845703125
8,7297,img_07297.jpg,2826.3134765625,727.743408203125
8,7299,img_07299.jpg,2820.923828125,731.2820434570312
8,7300,img_07300.jpg,2818.22607421875,731.8207397460938
8,7302,img_07302.jpg,2811.80810546875,735.4290771484375
8,7303,img_07303.jpg,2806.75634765625,734.6372680664062
8,7305,img_07305.jpg,2796.31103515625,734.97802734375
8,7306,img_07306.jpg,2791.46630859375,736.15966796875
8,7308,img_07308.jpg,2784.49658203125,739.1865234375
8,7309,img_07309.jpg,2779.779296875,739.9249877929688
8,7311,img_07311.jpg,2765.30908203125,728.1831665039062
8,7312,img_07312.jpg,2754.836669921875,723.0199584960938
8,7314,img_07314.jpg,2733.61572265625,718.2727661132812
8,7315,img_07315.jpg,2718.3525390625,718.568115234375
8,7317,img_07317.jpg,2682.448486328125,724.6224365234375
8,7318,img_07318.jpg,2670.5615234375,734.7406005859375
8,7320,img_07320.jpg,2635.38232421875,757.157470703125
8,7321,img_07321.jpg,2611.85595703125,760.981689453125
8,7323,img_07323.jpg,2573.19482421875,771.4334106445312
8,7324,img_07324.jpg,2552.68994140625,774.2738037109375
8,7326,img_07326.jpg,2513.739013671875,772.412841796875
8,7327,img_07327.jpg,2489.30078125,768.096923828125
8,7329,img_07329.jpg,2456.95263671875,761.2296752929688
8,7330,img_07330.jpg,2436.69482421875,761.0348510742188
8,7332,img_07332.jpg,2395.93603515625,762.8838500976562
8,7333,img_07333.jpg,2371.313232421875,762.6925048828125
8,7335,img_07335.jpg,2331.4345703125,780.7527465820312
8,7336,img_07336.jpg,2309.087890625,788.8123168945312
